Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
A Nehra,6*,10,1,0,60,v South Africa,Cape Town,18-Jan-11
Harbhajan Singh,23*,25,0,2,92,v South Africa,Cape Town,18-Jan-11
YK Pathan,59,50,6,3,118,v South Africa,Cape Town,18-Jan-11
SK Raina,37,47,4,0,78.72,v South Africa,Cape Town,18-Jan-11
V Kohli,28,41,5,0,68.29,v South Africa,Cape Town,18-Jan-11
RG Sharma,23,45,2,0,51.11,v South Africa,Cape Town,18-Jan-11
Yuvraj Singh,16,27,2,0,59.25,v South Africa,Cape Town,18-Jan-11
Z Khan,14,25,2,0,56,v South Africa,Cape Town,18-Jan-11
MS Dhoni,5,12,1,0,41.66,v South Africa,Cape Town,18-Jan-11
M Vijay,1,8,0,0,12.5,v South Africa,Cape Town,18-Jan-11
V Kohli,87*,92,7,2,94.56,v South Africa,Port Elizabeth,21-Jan-11
Harbhajan Singh,3*,8,0,0,37.5,v South Africa,Port Elizabeth,21-Jan-11
SK Raina,20,36,0,0,55.55,v South Africa,Port Elizabeth,21-Jan-11
Yuvraj Singh,12,20,1,1,60,v South Africa,Port Elizabeth,21-Jan-11
PA Patel,11,24,2,0,45.83,v South Africa,Port Elizabeth,21-Jan-11
MS Dhoni,2,8,0,0,25,v South Africa,Port Elizabeth,21-Jan-11
YK Pathan,2,3,0,0,66.66,v South Africa,Port Elizabeth,21-Jan-11
RG Sharma,1,6,0,0,16.66,v South Africa,Port Elizabeth,21-Jan-11
MM Patel,4*,9,0,0,44.44,v South Africa,Centurion,23-Jan-11
YK Pathan,105,70,8,8,150,v South Africa,Centurion,23-Jan-11
PA Patel,38,34,6,0,111.76,v South Africa,Centurion,23-Jan-11
Z Khan,24,58,3,0,41.37,v South Africa,Centurion,23-Jan-11
Harbhajan Singh,13,16,0,1,81.25,v South Africa,Centurion,23-Jan-11
SK Raina,11,8,2,0,137.5,v South Africa,Centurion,23-Jan-11
Yuvraj Singh,8,14,2,0,57.14,v South Africa,Centurion,23-Jan-11
PP Chawla,8,11,1,0,72.72,v South Africa,Centurion,23-Jan-11
RG Sharma,5,8,1,0,62.5,v South Africa,Centurion,23-Jan-11
MS Dhoni,5,10,1,0,50,v South Africa,Centurion,23-Jan-11
V Kohli,2,6,0,0,33.33,v South Africa,Centurion,23-Jan-11
MS Dhoni,46*,26,6,1,176.92,v Sri Lanka,Dhaka,13-Mar-12
SK Raina,30*,17,3,1,176.47,v Sri Lanka,Dhaka,13-Mar-12
V Kohli,108,120,7,0,90,v Sri Lanka,Dhaka,13-Mar-12
G Gambhir,100,118,7,0,84.74,v Sri Lanka,Dhaka,13-Mar-12
SR Tendulkar,6,19,1,0,31.57,v Sri Lanka,Dhaka,13-Mar-12
SK Raina,89*,79,9,1,112.65,v England,Mohali,23-Jan-13
RA Jadeja,21*,27,2,0,77.77,v England,Mohali,23-Jan-13
RG Sharma,83,93,11,1,89.24,v England,Mohali,23-Jan-13
V Kohli,26,33,3,0,78.78,v England,Mohali,23-Jan-13
MS Dhoni,19,21,2,0,90.47,v England,Mohali,23-Jan-13
G Gambhir,10,16,2,0,62.5,v England,Mohali,23-Jan-13
Yuvraj Singh,3,16,0,0,18.75,v England,Mohali,23-Jan-13
I Sharma,0*,0,0,0,-,v England,Dharamsala,27-Jan-13
SK Raina,83,98,8,2,84.69,v England,Dharamsala,27-Jan-13
RA Jadeja,39,65,1,2,60,v England,Dharamsala,27-Jan-13
B Kumar,31,30,5,0,103.33,v England,Dharamsala,27-Jan-13
G Gambhir,24,42,5,0,57.14,v England,Dharamsala,27-Jan-13
R Ashwin,19,21,1,1,90.47,v England,Dharamsala,27-Jan-13
MS Dhoni,15,23,2,0,65.21,v England,Dharamsala,27-Jan-13
RG Sharma,4,9,1,0,44.44,v England,Dharamsala,27-Jan-13
Mohammed Shami,1,6,0,0,16.66,v England,Dharamsala,27-Jan-13
V Kohli,0,1,0,0,0,v England,Dharamsala,27-Jan-13
Yuvraj Singh,0,3,0,0,0,v England,Dharamsala,27-Jan-13
RA Jadeja,47*,29,7,1,162.06,v South Africa,Cardiff,6-Jun-13
B Kumar,0*,0,0,0,-,v South Africa,Cardiff,6-Jun-13
S Dhawan,114,94,12,1,121.27,v South Africa,Cardiff,6-Jun-13
RG Sharma,65,81,8,1,80.24,v South Africa,Cardiff,6-Jun-13
V Kohli,31,41,2,0,75.6,v South Africa,Cardiff,6-Jun-13
MS Dhoni,27,26,3,0,103.84,v South Africa,Cardiff,6-Jun-13
KD Karthik,14,15,1,1,93.33,v South Africa,Cardiff,6-Jun-13
R Ashwin,10,10,1,0,100,v South Africa,Cardiff,6-Jun-13
SK Raina,9,6,0,1,150,v South Africa,Cardiff,6-Jun-13
KD Karthik,51*,54,8,0,94.44,v West Indies,The Oval,11-Jun-13
S Dhawan,102*,107,10,1,95.32,v West Indies,The Oval,11-Jun-13
RG Sharma,52,56,7,0,92.85,v West Indies,The Oval,11-Jun-13
V Kohli,22,18,4,0,122.22,v West Indies,The Oval,11-Jun-13
V Kohli,22*,27,3,0,81.48,v Pakistan,Birmingham,15-Jun-13
KD Karthik,11*,15,1,0,73.33,v Pakistan,Birmingham,15-Jun-13
S Dhawan,48,41,5,0,117.07,v Pakistan,Birmingham,15-Jun-13
RG Sharma,18,32,2,0,56.25,v Pakistan,Birmingham,15-Jun-13
SK Raina,7*,4,1,0,175,v Sri Lanka,Cardiff,20-Jun-13
V Kohli,58*,64,4,1,90.62,v Sri Lanka,Cardiff,20-Jun-13
S Dhawan,68,92,6,1,73.91,v Sri Lanka,Cardiff,20-Jun-13
RG Sharma,33,50,4,0,66,v Sri Lanka,Cardiff,20-Jun-13
RA Jadeja,33*,25,2,2,132,v England,Birmingham,23-Jun-13
B Kumar,1*,1,0,0,100,v England,Birmingham,23-Jun-13
V Kohli,43,34,4,1,126.47,v England,Birmingham,23-Jun-13
S Dhawan,31,24,2,1,129.16,v England,Birmingham,23-Jun-13
RG Sharma,9,14,1,0,64.28,v England,Birmingham,23-Jun-13
KD Karthik,6,11,0,0,54.54,v England,Birmingham,23-Jun-13
SK Raina,1,6,0,0,16.66,v England,Birmingham,23-Jun-13
R Ashwin,1,1,0,0,100,v England,Birmingham,23-Jun-13
MS Dhoni,0,4,0,0,0,v England,Birmingham,23-Jun-13
R Ashwin,5*,11,0,0,45.45,v West Indies,Kingston,30-Jun-13
B Kumar,11*,5,1,1,220,v West Indies,Kingston,30-Jun-13
RG Sharma,60,89,4,1,67.41,v West Indies,Kingston,30-Jun-13
SK Raina,44,55,4,0,80,v West Indies,Kingston,30-Jun-13
MS Dhoni,27,35,1,0,77.14,v West Indies,Kingston,30-Jun-13
KD Karthik,23,56,3,0,41.07,v West Indies,Kingston,30-Jun-13
RA Jadeja,15,20,2,0,75,v West Indies,Kingston,30-Jun-13
S Dhawan,11,10,2,0,110,v West Indies,Kingston,30-Jun-13
V Kohli,11,21,0,1,52.38,v West Indies,Kingston,30-Jun-13
RA Jadeja,49*,62,4,1,79.03,v Sri Lanka,Kingston,2-Jul-13
SK Raina,33,33,4,0,100,v Sri Lanka,Kingston,2-Jul-13
M Vijay,30,46,2,0,65.21,v Sri Lanka,Kingston,2-Jul-13
S Dhawan,24,42,3,0,57.14,v Sri Lanka,Kingston,2-Jul-13
KD Karthik,22,41,2,0,53.65,v Sri Lanka,Kingston,2-Jul-13
RG Sharma,5,13,0,0,38.46,v Sri Lanka,Kingston,2-Jul-13
R Ashwin,4,13,0,0,30.76,v Sri Lanka,Kingston,2-Jul-13
V Kohli,2,5,0,0,40,v Sri Lanka,Kingston,2-Jul-13
I Sharma,2,7,0,0,28.57,v Sri Lanka,Kingston,2-Jul-13
Mohammed Shami,0,1,0,0,0,v Sri Lanka,Kingston,2-Jul-13
UT Yadav,0,6,0,0,0,v Sri Lanka,Kingston,2-Jul-13
R Ashwin,25*,18,3,0,138.88,v West Indies,Port of Spain,5-Jul-13
V Kohli,102,83,13,2,122.89,v West Indies,Port of Spain,5-Jul-13
S Dhawan,69,77,8,2,89.61,v West Indies,Port of Spain,5-Jul-13
RG Sharma,46,78,5,0,58.97,v West Indies,Port of Spain,5-Jul-13
M Vijay,27,18,5,0,150,v West Indies,Port of Spain,5-Jul-13
SK Raina,10,14,0,1,71.42,v West Indies,Port of Spain,5-Jul-13
KD Karthik,6,7,1,0,85.71,v West Indies,Port of Spain,5-Jul-13
RA Jadeja,2,5,0,0,40,v West Indies,Port of Spain,5-Jul-13
RG Sharma,48*,83,2,1,57.83,v Sri Lanka,Port of Spain,9-Jul-13
SK Raina,4*,7,0,0,57.14,v Sri Lanka,Port of Spain,9-Jul-13
V Kohli,31,52,4,0,59.61,v Sri Lanka,Port of Spain,9-Jul-13
S Dhawan,15,16,2,0,93.75,v Sri Lanka,Port of Spain,9-Jul-13
KD Karthik,12,18,0,1,66.66,v Sri Lanka,Port of Spain,9-Jul-13
MS Dhoni,45*,52,5,2,86.53,v Sri Lanka,Port of Spain,11-Jul-13
I Sharma,2*,7,0,0,28.57,v Sri Lanka,Port of Spain,11-Jul-13
RG Sharma,58,89,5,1,65.16,v Sri Lanka,Port of Spain,11-Jul-13
SK Raina,32,27,1,1,118.51,v Sri Lanka,Port of Spain,11-Jul-13
KD Karthik,23,37,3,0,62.16,v Sri Lanka,Port of Spain,11-Jul-13
S Dhawan,16,35,2,0,45.71,v Sri Lanka,Port of Spain,11-Jul-13
RA Jadeja,5,14,0,0,35.71,v Sri Lanka,Port of Spain,11-Jul-13
R Vinay Kumar,5,16,0,0,31.25,v Sri Lanka,Port of Spain,11-Jul-13
V Kohli,2,5,0,0,40,v Sri Lanka,Port of Spain,11-Jul-13
R Ashwin,0,1,0,0,0,v Sri Lanka,Port of Spain,11-Jul-13
B Kumar,0,15,0,0,0,v Sri Lanka,Port of Spain,11-Jul-13
KD Karthik,8*,15,1,0,53.33,v Zimbabwe,Harare,24-Jul-13
AT Rayudu,63*,84,4,0,75,v Zimbabwe,Harare,24-Jul-13
V Kohli,115,108,13,1,106.48,v Zimbabwe,Harare,24-Jul-13
RG Sharma,20,40,2,0,50,v Zimbabwe,Harare,24-Jul-13
S Dhawan,17,21,3,0,80.95,v Zimbabwe,Harare,24-Jul-13
SK Raina,0,2,0,0,0,v Zimbabwe,Harare,24-Jul-13
Mohammed Shami,6*,1,0,1,600,v Zimbabwe,Harare,26-Jul-13
R Vinay Kumar,27*,12,2,2,225,v Zimbabwe,Harare,26-Jul-13
S Dhawan,116,127,11,2,91.33,v Zimbabwe,Harare,26-Jul-13
KD Karthik,69,74,6,0,93.24,v Zimbabwe,Harare,26-Jul-13
RA Jadeja,15,22,1,0,68.18,v Zimbabwe,Harare,26-Jul-13
V Kohli,14,18,2,0,77.77,v Zimbabwe,Harare,26-Jul-13
A Mishra,9,7,1,0,128.57,v Zimbabwe,Harare,26-Jul-13
AT Rayudu,5,25,0,0,20,v Zimbabwe,Harare,26-Jul-13
SK Raina,4,11,0,0,36.36,v Zimbabwe,Harare,26-Jul-13
RG Sharma,1,7,0,0,14.28,v Zimbabwe,Harare,26-Jul-13
V Kohli,68*,88,5,1,77.27,v Zimbabwe,Harare,28-Jul-13
SK Raina,28*,18,3,0,155.55,v Zimbabwe,Harare,28-Jul-13
S Dhawan,35,32,5,0,109.37,v Zimbabwe,Harare,28-Jul-13
AT Rayudu,33,54,2,0,61.11,v Zimbabwe,Harare,28-Jul-13
RG Sharma,14,21,2,0,66.66,v Zimbabwe,Harare,28-Jul-13
SK Raina,65*,71,6,0,91.54,v Zimbabwe,Bulawayo,1-Aug-13
RG Sharma,64*,90,5,1,71.11,v Zimbabwe,Bulawayo,1-Aug-13
CA Pujara,13,24,2,0,54.16,v Zimbabwe,Bulawayo,1-Aug-13
I Sharma,1*,3,0,0,33.33,v Australia,Pune,13-Oct-13
V Kohli,61,85,6,0,71.76,v Australia,Pune,13-Oct-13
RG Sharma,42,47,6,0,89.36,v Australia,Pune,13-Oct-13
SK Raina,39,45,2,1,86.66,v Australia,Pune,13-Oct-13
MS Dhoni,19,22,2,0,86.36,v Australia,Pune,13-Oct-13
B Kumar,18,27,1,0,66.66,v Australia,Pune,13-Oct-13
RA Jadeja,11,18,1,0,61.11,v Australia,Pune,13-Oct-13
R Vinay Kumar,11,19,1,0,57.89,v Australia,Pune,13-Oct-13
S Dhawan,7,15,1,0,46.66,v Australia,Pune,13-Oct-13
Yuvraj Singh,7,7,0,1,100,v Australia,Pune,13-Oct-13
R Ashwin,5,10,0,0,50,v Australia,Pune,13-Oct-13
RG Sharma,141*,123,17,4,114.63,v Australia,Jaipur,16-Oct-13
V Kohli,100*,52,8,7,192.3,v Australia,Jaipur,16-Oct-13
S Dhawan,95,86,14,0,110.46,v Australia,Jaipur,16-Oct-13
MS Dhoni,139*,121,12,5,114.87,v Australia,Mohali,19-Oct-13
I Sharma,0*,0,0,0,-,v Australia,Mohali,19-Oct-13
V Kohli,68,73,9,0,93.15,v Australia,Mohali,19-Oct-13
R Ashwin,28,35,3,0,80,v Australia,Mohali,19-Oct-13
SK Raina,17,19,2,0,89.47,v Australia,Mohali,19-Oct-13
RG Sharma,11,22,2,0,50,v Australia,Mohali,19-Oct-13
B Kumar,10,18,1,0,55.55,v Australia,Mohali,19-Oct-13
S Dhawan,8,6,2,0,133.33,v Australia,Mohali,19-Oct-13
RA Jadeja,2,4,0,0,50,v Australia,Mohali,19-Oct-13
Yuvraj Singh,0,1,0,0,0,v Australia,Mohali,19-Oct-13
R Vinay Kumar,0,1,0,0,0,v Australia,Mohali,19-Oct-13
RG Sharma,9*,13,1,0,69.23,v Australia,Ranchi,23-Oct-13
S Dhawan,14*,12,3,0,116.66,v Australia,Ranchi,23-Oct-13
MS Dhoni,25*,23,2,0,108.69,v Australia,Nagpur,30-Oct-13
V Kohli,115*,66,18,1,174.24,v Australia,Nagpur,30-Oct-13
S Dhawan,100,102,11,0,98.03,v Australia,Nagpur,30-Oct-13
RG Sharma,79,89,7,3,88.76,v Australia,Nagpur,30-Oct-13
SK Raina,16,15,2,0,106.66,v Australia,Nagpur,30-Oct-13
Yuvraj Singh,0,3,0,0,0,v Australia,Nagpur,30-Oct-13
RA Jadeja,0*,0,0,0,-,v Australia,Bengaluru,2-Nov-13
RG Sharma,209,158,12,16,132.27,v Australia,Bengaluru,2-Nov-13
MS Dhoni,62,38,7,2,163.15,v Australia,Bengaluru,2-Nov-13
S Dhawan,60,57,9,0,105.26,v Australia,Bengaluru,2-Nov-13
SK Raina,28,30,2,0,93.33,v Australia,Bengaluru,2-Nov-13
Yuvraj Singh,12,14,0,1,85.71,v Australia,Bengaluru,2-Nov-13
V Kohli,0,3,0,0,0,v Australia,Bengaluru,2-Nov-13
Yuvraj Singh,16*,29,2,0,55.17,v West Indies,Kochi,21-Nov-13
MS Dhoni,13*,7,3,0,185.71,v West Indies,Kochi,21-Nov-13
V Kohli,86,84,9,2,102.38,v West Indies,Kochi,21-Nov-13
RG Sharma,72,81,8,1,88.88,v West Indies,Kochi,21-Nov-13
S Dhawan,5,6,1,0,83.33,v West Indies,Kochi,21-Nov-13
SK Raina,0,5,0,0,0,v West Indies,Kochi,21-Nov-13
MS Dhoni,51*,40,3,4,127.5,v West Indies,Visakhapatnam,24-Nov-13
B Kumar,1*,1,0,0,100,v West Indies,Visakhapatnam,24-Nov-13
V Kohli,99,100,9,0,99,v West Indies,Visakhapatnam,24-Nov-13
S Dhawan,35,37,5,0,94.59,v West Indies,Visakhapatnam,24-Nov-13
Yuvraj Singh,28,49,3,1,57.14,v West Indies,Visakhapatnam,24-Nov-13
SK Raina,23,24,2,0,95.83,v West Indies,Visakhapatnam,24-Nov-13
R Ashwin,19,10,2,1,190,v West Indies,Visakhapatnam,24-Nov-13
RG Sharma,12,19,3,0,63.15,v West Indies,Visakhapatnam,24-Nov-13
RA Jadeja,10,20,0,0,50,v West Indies,Visakhapatnam,24-Nov-13
MS Dhoni,23*,23,3,0,100,v West Indies,Kanpur,27-Nov-13
RA Jadeja,2*,11,0,0,18.18,v West Indies,Kanpur,27-Nov-13
S Dhawan,119,95,20,0,125.26,v West Indies,Kanpur,27-Nov-13
Yuvraj Singh,55,74,7,0,74.32,v West Indies,Kanpur,27-Nov-13
SK Raina,34,43,3,0,79.06,v West Indies,Kanpur,27-Nov-13
V Kohli,19,18,3,0,105.55,v West Indies,Kanpur,27-Nov-13
RG Sharma,4,14,0,0,28.57,v West Indies,Kanpur,27-Nov-13
MM Sharma,0*,5,0,0,0,v South Africa,Johannesburg,5-Dec-13
MS Dhoni,65,71,8,1,91.54,v South Africa,Johannesburg,5-Dec-13
V Kohli,31,35,5,0,88.57,v South Africa,Johannesburg,5-Dec-13
RA Jadeja,29,30,6,0,96.66,v South Africa,Johannesburg,5-Dec-13
R Ashwin,19,19,4,0,100,v South Africa,Johannesburg,5-Dec-13
RG Sharma,18,43,2,0,41.86,v South Africa,Johannesburg,5-Dec-13
SK Raina,14,20,2,0,70,v South Africa,Johannesburg,5-Dec-13
S Dhawan,12,13,3,0,92.3,v South Africa,Johannesburg,5-Dec-13
Yuvraj Singh,0,2,0,0,0,v South Africa,Johannesburg,5-Dec-13
B Kumar,0,4,0,0,0,v South Africa,Johannesburg,5-Dec-13
Mohammed Shami,0,4,0,0,0,v South Africa,Johannesburg,5-Dec-13
I Sharma,0*,2,0,0,0,v South Africa,Durban,8-Dec-13
SK Raina,36,50,3,0,72,v South Africa,Durban,8-Dec-13
RA Jadeja,26,34,1,1,76.47,v South Africa,Durban,8-Dec-13
RG Sharma,19,26,2,0,73.07,v South Africa,Durban,8-Dec-13
MS Dhoni,19,31,0,0,61.29,v South Africa,Durban,8-Dec-13
R Ashwin,15,26,1,0,57.69,v South Africa,Durban,8-Dec-13
AM Rahane,8,17,1,0,47.05,v South Africa,Durban,8-Dec-13
Mohammed Shami,8,14,0,0,57.14,v South Africa,Durban,8-Dec-13
UT Yadav,1,5,0,0,20,v South Africa,Durban,8-Dec-13
S Dhawan,0,2,0,0,0,v South Africa,Durban,8-Dec-13
V Kohli,0,5,0,0,0,v South Africa,Durban,8-Dec-13
Mohammed Shami,7*,4,1,0,175,v New Zealand,Napier,19-Jan-14
V Kohli,123,111,11,2,110.81,v New Zealand,Napier,19-Jan-14
MS Dhoni,40,46,2,2,86.95,v New Zealand,Napier,19-Jan-14
S Dhawan,32,46,3,0,69.56,v New Zealand,Napier,19-Jan-14
SK Raina,18,22,2,0,81.81,v New Zealand,Napier,19-Jan-14
R Ashwin,12,10,0,1,120,v New Zealand,Napier,19-Jan-14
AM Rahane,7,13,0,0,53.84,v New Zealand,Napier,19-Jan-14
B Kumar,6,4,1,0,150,v New Zealand,Napier,19-Jan-14
I Sharma,5,10,0,0,50,v New Zealand,Napier,19-Jan-14
RG Sharma,3,23,0,0,13.04,v New Zealand,Napier,19-Jan-14
RA Jadeja,0,3,0,0,0,v New Zealand,Napier,19-Jan-14
Mohammed Shami,1*,1,0,0,100,v New Zealand,Hamilton,22-Jan-14
I Sharma,1*,1,0,0,100,v New Zealand,Hamilton,22-Jan-14
V Kohli,78,65,7,2,120,v New Zealand,Hamilton,22-Jan-14
MS Dhoni,56,44,7,1,127.27,v New Zealand,Hamilton,22-Jan-14
AM Rahane,36,42,4,0,85.71,v New Zealand,Hamilton,22-Jan-14
SK Raina,35,22,6,0,159.09,v New Zealand,Hamilton,22-Jan-14
RG Sharma,20,34,2,1,58.82,v New Zealand,Hamilton,22-Jan-14
S Dhawan,12,22,2,0,54.54,v New Zealand,Hamilton,22-Jan-14
RA Jadeja,12,8,0,1,150,v New Zealand,Hamilton,22-Jan-14
B Kumar,11,6,2,0,183.33,v New Zealand,Hamilton,22-Jan-14
R Ashwin,5,4,1,0,125,v New Zealand,Hamilton,22-Jan-14
RA Jadeja,66*,45,5,4,146.66,v New Zealand,Auckland,25-Jan-14
VR Aaron,2*,3,0,0,66.66,v New Zealand,Auckland,25-Jan-14
R Ashwin,65,46,8,1,141.3,v New Zealand,Auckland,25-Jan-14
MS Dhoni,50,60,2,3,83.33,v New Zealand,Auckland,25-Jan-14
RG Sharma,39,38,1,4,102.63,v New Zealand,Auckland,25-Jan-14
SK Raina,31,39,3,0,79.48,v New Zealand,Auckland,25-Jan-14
S Dhawan,28,25,4,1,112,v New Zealand,Auckland,25-Jan-14
V Kohli,6,20,1,0,30,v New Zealand,Auckland,25-Jan-14
B Kumar,4,3,1,0,133.33,v New Zealand,Auckland,25-Jan-14
AM Rahane,3,14,0,0,21.42,v New Zealand,Auckland,25-Jan-14
Mohammed Shami,2,7,0,0,28.57,v New Zealand,Auckland,25-Jan-14
MS Dhoni,79*,73,6,3,108.21,v New Zealand,Hamilton,28-Jan-14
RA Jadeja,62*,54,8,2,114.81,v New Zealand,Hamilton,28-Jan-14
RG Sharma,79,94,6,4,84.04,v New Zealand,Hamilton,28-Jan-14
AT Rayudu,37,58,3,2,63.79,v New Zealand,Hamilton,28-Jan-14
R Ashwin,5,3,1,0,166.66,v New Zealand,Hamilton,28-Jan-14
AM Rahane,3,8,0,0,37.5,v New Zealand,Hamilton,28-Jan-14
V Kohli,2,10,0,0,20,v New Zealand,Hamilton,28-Jan-14
Mohammed Shami,14*,15,0,1,93.33,v New Zealand,Wellington,31-Jan-14
V Kohli,82,78,7,3,105.12,v New Zealand,Wellington,31-Jan-14
MS Dhoni,47,72,3,0,65.27,v New Zealand,Wellington,31-Jan-14
AT Rayudu,20,40,2,0,50,v New Zealand,Wellington,31-Jan-14
B Kumar,20,25,1,0,80,v New Zealand,Wellington,31-Jan-14
S Dhawan,9,28,1,0,32.14,v New Zealand,Wellington,31-Jan-14
R Ashwin,7,11,1,0,63.63,v New Zealand,Wellington,31-Jan-14
RA Jadeja,5,6,1,0,83.33,v New Zealand,Wellington,31-Jan-14
RG Sharma,4,13,0,0,30.76,v New Zealand,Wellington,31-Jan-14
AM Rahane,2,10,0,0,20,v New Zealand,Wellington,31-Jan-14
VR Aaron,0,1,0,0,0,v New Zealand,Wellington,31-Jan-14
AT Rayudu,9*,15,0,0,60,v Bangladesh,Fatullah,26-Feb-14
KD Karthik,2*,2,0,0,100,v Bangladesh,Fatullah,26-Feb-14
V Kohli,136,122,16,2,111.47,v Bangladesh,Fatullah,26-Feb-14
AM Rahane,73,83,7,1,87.95,v Bangladesh,Fatullah,26-Feb-14
S Dhawan,28,44,5,0,63.63,v Bangladesh,Fatullah,26-Feb-14
RG Sharma,21,29,1,1,72.41,v Bangladesh,Fatullah,26-Feb-14
RA Jadeja,22*,27,0,1,81.48,v Sri Lanka,Fatullah,28-Feb-14
Mohammed Shami,14*,7,0,2,200,v Sri Lanka,Fatullah,28-Feb-14
S Dhawan,94,114,7,1,82.45,v Sri Lanka,Fatullah,28-Feb-14
V Kohli,48,51,4,1,94.11,v Sri Lanka,Fatullah,28-Feb-14
AM Rahane,22,27,1,0,81.48,v Sri Lanka,Fatullah,28-Feb-14
AT Rayudu,18,23,1,0,78.26,v Sri Lanka,Fatullah,28-Feb-14
R Ashwin,18,16,2,0,112.5,v Sri Lanka,Fatullah,28-Feb-14
RG Sharma,13,28,1,0,46.42,v Sri Lanka,Fatullah,28-Feb-14
KD Karthik,4,3,1,0,133.33,v Sri Lanka,Fatullah,28-Feb-14
STR Binny,0,4,0,0,0,v Sri Lanka,Fatullah,28-Feb-14
B Kumar,0,0,0,0,-,v Sri Lanka,Fatullah,28-Feb-14
RA Jadeja,52*,49,4,2,106.12,v Pakistan,Dhaka,2-Mar-14
A Mishra,1*,1,0,0,100,v Pakistan,Dhaka,2-Mar-14
AT Rayudu,58,62,4,1,93.54,v Pakistan,Dhaka,2-Mar-14
RG Sharma,56,58,7,2,96.55,v Pakistan,Dhaka,2-Mar-14
AM Rahane,23,50,3,0,46,v Pakistan,Dhaka,2-Mar-14
KD Karthik,23,46,1,0,50,v Pakistan,Dhaka,2-Mar-14
S Dhawan,10,13,2,0,76.92,v Pakistan,Dhaka,2-Mar-14
R Ashwin,9,7,2,0,128.57,v Pakistan,Dhaka,2-Mar-14
V Kohli,5,11,0,0,45.45,v Pakistan,Dhaka,2-Mar-14
Mohammed Shami,0,3,0,0,0,v Pakistan,Dhaka,2-Mar-14
RA Jadeja,9*,11,0,0,81.81,v England,Cardiff,27-Aug-14
R Ashwin,10*,5,2,0,200,v England,Cardiff,27-Aug-14
SK Raina,100,75,12,3,133.33,v England,Cardiff,27-Aug-14
RG Sharma,52,87,4,1,59.77,v England,Cardiff,27-Aug-14
MS Dhoni,52,51,6,0,101.96,v England,Cardiff,27-Aug-14
AM Rahane,41,47,4,0,87.23,v England,Cardiff,27-Aug-14
S Dhawan,11,22,2,0,50,v England,Cardiff,27-Aug-14
V Kohli,0,3,0,0,0,v England,Cardiff,27-Aug-14
RV Uthappa,16*,16,1,0,100,v Sri Lanka,Kolkata,13-Nov-14
RG Sharma,264,173,33,9,152.6,v Sri Lanka,Kolkata,13-Nov-14
V Kohli,66,64,6,0,103.12,v Sri Lanka,Kolkata,13-Nov-14
AM Rahane,28,24,6,0,116.66,v Sri Lanka,Kolkata,13-Nov-14
SK Raina,11,5,1,1,220,v Sri Lanka,Kolkata,13-Nov-14
AT Rayudu,8,19,0,0,42.1,v Sri Lanka,Kolkata,13-Nov-14
AR Patel,17*,14,2,0,121.42,v Sri Lanka,Ranchi,16-Nov-14
V Kohli,139*,126,12,3,110.31,v Sri Lanka,Ranchi,16-Nov-14
AT Rayudu,59,69,8,1,85.5,v Sri Lanka,Ranchi,16-Nov-14
KM Jadhav,20,24,3,0,83.33,v Sri Lanka,Ranchi,16-Nov-14
RV Uthappa,19,21,2,0,90.47,v Sri Lanka,Ranchi,16-Nov-14
STR Binny,12,15,2,0,80,v Sri Lanka,Ranchi,16-Nov-14
RG Sharma,9,12,2,0,75,v Sri Lanka,Ranchi,16-Nov-14
AM Rahane,2,10,0,0,20,v Sri Lanka,Ranchi,16-Nov-14
R Ashwin,0,1,0,0,0,v Sri Lanka,Ranchi,16-Nov-14
Mohammed Shami,2*,3,0,0,66.66,v Australia,Melbourne,18-Jan-15
R Ashwin,14*,20,0,0,70,v Australia,Melbourne,18-Jan-15
RG Sharma,138,139,9,4,99.28,v Australia,Melbourne,18-Jan-15
SK Raina,51,63,6,0,80.95,v Australia,Melbourne,18-Jan-15
MS Dhoni,19,31,2,0,61.29,v Australia,Melbourne,18-Jan-15
AM Rahane,12,22,2,0,54.54,v Australia,Melbourne,18-Jan-15
V Kohli,9,16,0,0,56.25,v Australia,Melbourne,18-Jan-15
S Dhawan,2,4,0,0,50,v Australia,Melbourne,18-Jan-15
AR Patel,0,2,0,0,0,v Australia,Melbourne,18-Jan-15
B Kumar,0,1,0,0,0,v Australia,Melbourne,18-Jan-15
Mohammed Shami,3*,3,0,0,100,v Pakistan,Adelaide,15-Feb-15
R Ashwin,1*,1,0,0,100,v Pakistan,Adelaide,15-Feb-15
V Kohli,107,126,8,0,84.92,v Pakistan,Adelaide,15-Feb-15
SK Raina,74,56,5,3,132.14,v Pakistan,Adelaide,15-Feb-15
S Dhawan,73,76,7,1,96.05,v Pakistan,Adelaide,15-Feb-15
MS Dhoni,18,13,1,1,138.46,v Pakistan,Adelaide,15-Feb-15
RG Sharma,15,20,2,0,75,v Pakistan,Adelaide,15-Feb-15
RA Jadeja,3,5,0,0,60,v Pakistan,Adelaide,15-Feb-15
AM Rahane,0,1,0,0,0,v Pakistan,Adelaide,15-Feb-15
R Ashwin,5*,5,0,0,100,v South Africa,Melbourne,22-Feb-15
Mohammed Shami,4*,5,1,0,80,v South Africa,Melbourne,22-Feb-15
S Dhawan,137,146,16,2,93.83,v South Africa,Melbourne,22-Feb-15
AM Rahane,79,60,7,3,131.66,v South Africa,Melbourne,22-Feb-15
